"Points:0","Points:1","Points:2","pressure","total_pressure","velocity_magnitude","x_velocity","y_velocity","z_velocity"
-0.52236,-0.64551,1.1463,-125.47,322.94,0,0,0,0
-0.51985,-0.64621,1.1467,-145.63,317.17,0,0,0,0
-0.52077,-0.64629,1.147,-161.34,320.1,0,0,0,0
-0.52306,-0.64632,1.1473,-192.4,322.86,0,0,0,0
-0.52347,-0.64644,1.1475,-245.07,324.28,0,0,0,0
-0.52474,-0.64613,1.1473,-210.59,323.5,0,0,0,0
-0.52729,-0.6458,1.1473,-227.2,324.56,0,0,0,0
-0.52569,-0.64671,1.148,-304.33,319.87,0,0,0,0
-0.52656,-0.6466,1.148,-309.34,319.77,0,0,0,0
-0.52934,-0.64521,1.1469,-206.4,331.57,0,0,0,0
-0.53049,-0.64524,1.1471,-251.87,336.21,0,0,0,0
-0.53144,-0.64454,1.1464,-192.05,337.73,0,0,0,0
-0.52856,-0.64583,1.1475,-268.34,329.27,0,0,0,0
-0.51364,-0.64579,1.1452,-30.829,311.42,0,0,0,0
-0.51447,-0.64696,1.1468,-111.17,310.95,0,0,0,0
-0.51523,-0.64714,1.1472,-163.15,312.9,0,0,0,0
-0.51671,-0.64672,1.1469,-135.24,312.96,0,0,0,0
-0.51084,-0.64614,1.1452,-8.114,308.11,0,0,0,0
-0.51154,-0.6463,1.1456,-40.997,307.47,0,0,0,0
-0.54722,-0.64146,1.1452,-202.7,367.45,0,0,0,0
-0.54854,-0.64188,1.1458,-282.25,366.58,0,0,0,0
-0.54997,-0.6413,1.1454,-244.74,371.75,0,0,0,0
-0.54475,-0.64187,1.1453,-188.32,362.38,0,0,0,0
-0.54595,-0.64212,1.1457,-249.45,365.4,0,0,0,0
-0.54356,-0.64257,1.1459,-232.56,360.73,0,0,0,0
-0.53404,-0.64326,1.1453,-111.04,346.23,0,0,0,0
-0.53294,-0.64481,1.1469,-249.07,341.67,0,0,0,0
-0.53423,-0.64402,1.1463,-202.02,343.31,0,0,0,0
-0.53551,-0.64439,1.1468,-265.11,345.08,0,0,0,0
-0.53693,-0.64373,1.1463,-218.8,347.14,0,0,0,0
-0.56513,-0.63788,1.1437,-205.3,396.88,0,0,0,0
-0.56424,-0.63874,1.1445,-278.83,394.83,0,0,0,0
-0.5512,-0.64183,1.146,-335.13,365.2,0,0,0,0
-0.55278,-0.6413,1.1457,-303.6,371.97,0,0,0,0
-0.55384,-0.64187,1.1463,-407.4,356.99,0,0,0,0
-0.55537,-0.64151,1.1461,-380.57,368.06,0,0,0,0
-0.55625,-0.64217,1.1467,-495.41,345.47,0,0,0,0
-0.55777,-0.64206,1.1467,-515.14,341.03,0,0,0,0
-0.55859,-0.64117,1.1461,-413.64,366.78,0,0,0,0
-0.5602,-0.64128,1.1463,-482.79,349.28,0,0,0,0
-0.56124,-0.64042,1.1457,-400.2,372.53,0,0,0,0
-0.5631,-0.64081,1.1461,-485.5,352.65,0,0,0,0
-0.56449,-0.63981,1.1454,-419.77,372.26,0,0,0,0
-0.56071,-0.64277,1.1473,-606.22,326.12,0,0,0,0
-0.56217,-0.64312,1.1475,-647.63,323.83,0,0,0,0
-0.56337,-0.64222,1.147,-606.85,328.09,0,0,0,0
-0.53806,-0.64415,1.1469,-300.37,345.75,0,0,0,0
-0.53912,-0.64379,1.1466,-270.06,351.18,0,0,0,0
-0.54038,-0.64431,1.1473,-353.27,345.61,0,0,0,0
-0.5415,-0.64378,1.1469,-313.02,351.04,0,0,0,0
-0.54259,-0.64407,1.1472,-382.83,340.84,0,0,0,0
-0.54364,-0.64351,1.1468,-337.15,351.18,0,0,0,0
-0.70921,-0.5196,1.1087,273.99,398.22,0,0,0,0
-0.7093,-0.52062,1.1091,277.05,406.97,0,0,0,0
-0.70359,-0.53401,1.1074,300.06,476.06,0,0,0,0
-0.70539,-0.53318,1.1074,299.06,449.41,0,0,0,0
-0.70564,-0.53169,1.1072,297.69,437.57,0,0,0,0
-0.70361,-0.53559,1.1077,301.39,480.69,0,0,0,0
-0.70873,-0.51646,1.1063,270.36,367.6,0,0,0,0
-0.70886,-0.51752,1.1069,270.98,375.88,0,0,0,0
-0.70879,-0.51869,1.1064,272.89,366.77,0,0,0,0
-0.70896,-0.51971,1.107,274.32,372.86,0,0,0,0
-0.70856,-0.51658,1.1054,271.23,356.65,0,0,0,0
-0.70861,-0.51879,1.1056,274.18,356.73,0,0,0,0
-0.71005,-0.53287,1.1162,287.79,471.55,0,0,0,0
-0.7101,-0.53421,1.1165,288.53,472.03,0,0,0,0
-0.70979,-0.52755,1.1124,285.82,439.79,0,0,0,0
-0.70987,-0.52916,1.1128,287.7,442.8,0,0,0,0
-0.70991,-0.52959,1.1141,286.7,457.8,0,0,0,0
-0.70609,-0.52641,1.1065,290.15,424.28,0,0,0,0
-0.7054,-0.52509,1.1063,287.79,436.65,0,0,0,0
-0.70597,-0.52401,1.1062,285.59,418.46,0,0,0,0
-0.70767,-0.5313,1.1073,296.87,400.91,0,0,0,0
-0.7081,-0.5301,1.1072,295.6,387.97,0,0,0,0
-0.70755,-0.52904,1.107,294.39,398.73,0,0,0,0
-0.70821,-0.52769,1.1069,292.61,382.95,0,0,0,0
-0.70764,-0.52654,1.1066,290.45,390.15,0,0,0,0
-0.70947,-0.52292,1.1097,283.55,410.14,0,0,0,0
-0.7095,-0.52366,1.1095,286.69,403.51,0,0,0,0
-0.70961,-0.52502,1.1106,285.87,420.76,0,0,0,0
-0.70963,-0.52612,1.1102,288.24,409.82,0,0,0,0
-0.70971,-0.52722,1.1108,287.66,419.86,0,0,0,0
-0.70836,-0.52526,1.1066,288.63,376.11,0,0,0,0
-0.70773,-0.524,1.1063,286.45,383.92,0,0,0,0
-0.70919,-0.52524,1.1067,289.99,363.92,0,0,0,0
-0.70918,-0.52771,1.1069,292.92,369.2,0,0,0,0
-0.70934,-0.52761,1.1078,292.4,376.62,0,0,0,0
-0.70944,-0.52634,1.1083,291.1,383.23,0,0,0,0
-0.70932,-0.52515,1.1075,290.61,372.82,0,0,0,0
-0.70937,-0.5241,1.1079,288.73,377.92,0,0,0,0
-0.70933,-0.5216,1.1087,281.12,395.54,0,0,0,0
-0.70996,-0.53076,1.1145,287.62,461.48,0,0,0,0
-0.71,-0.53172,1.114,290.33,452.28,0,0,0,0
-0.71005,-0.53269,1.1146,290.53,458.47,0,0,0,0
-0.70989,-0.52993,1.112,289.92,427.92,0,0,0,0
-0.70995,-0.5313,1.112,292.04,424.74,0,0,0,0
-0.70999,-0.53189,1.1126,292.64,435.12,0,0,0,0
-0.70778,-0.52196,1.1061,282.7,376.99,0,0,0,0
-0.70829,-0.52093,1.1059,280.32,366.38,0,0,0,0
-0.70827,-0.52299,1.1063,284.7,370.49,0,0,0,0
-0.70883,-0.52082,1.1059,279.11,356.5,0,0,0,0
-0.70895,-0.52068,1.1067,277.77,365.33,0,0,0,0
-0.7092,-0.52188,1.1074,281.79,372.6,0,0,0,0
-0.70909,-0.52292,1.1063,285.31,358.96,0,0,0,0
-0.7092,-0.52279,1.107,285.9,367.52,0,0,0,0
-0.6863,-0.59385,1.1249,205.39,595,0,0,0,0
-0.689,-0.59224,1.1244,206.88,591.23,0,0,0,0
-0.69918,-0.55178,1.1106,305.8,537.22,0,0,0,0
-0.70159,-0.55402,1.1114,302.2,526.05,0,0,0,0
-0.70188,-0.55272,1.1111,302.51,521.82,0,0,0,0
-0.70087,-0.55156,1.1107,304.38,528.19,0,0,0,0
-0.6962,-0.57583,1.1178,273.26,565.42,0,0,0,0
-0.69745,-0.57336,1.117,277.89,560.53,0,0,0,0
-0.69843,-0.56293,1.1136,296.9,549.26,0,0,0,0
-0.69959,-0.56138,1.1132,296.59,542.72,0,0,0,0
-0.69915,-0.55984,1.1127,299.38,543.54,0,0,0,0
-0.6988,-0.56597,1.1146,290.76,549.4,0,0,0,0
-0.6993,-0.56416,1.1141,293.03,545.89,0,0,0,0
-0.69893,-0.57301,1.1171,274.09,551.71,0,0,0,0
-0.70009,-0.57093,1.1164,276.64,546.37,0,0,0,0
-0.69944,-0.56946,1.1158,281.83,549.05,0,0,0,0
-0.70094,-0.56799,1.1155,281.93,540.47,0,0,0,0
-0.70074,-0.56694,1.1151,285.86,540.95,0,0,0,0
-0.69574,-0.58167,1.1202,250.3,570.79,0,0,0,0
-0.69769,-0.58026,1.1198,251.07,561.53,0,0,0,0
-0.69804,-0.57754,1.1187,261.93,559.58,0,0,0,0
-0.70086,-0.55856,1.1126,298.42,534.49,0,0,0,0
-0.70082,-0.55727,1.1122,300.46,532.92,0,0,0,0
-0.6943,-0.58734,1.1226,224.25,578.09,0,0,0,0
-0.69666,-0.58482,1.1217,231.93,569.93,0,0,0,0
-0.69952,-0.58517,1.1222,218.43,557.96,0,0,0,0
-0.70111,-0.58347,1.1216,223.43,546.63,0,0,0,0
-0.70068,-0.58125,1.1206,238.1,549.49,0,0,0,0
-0.69166,-0.59341,1.1254,176.2,587.75,0,0,0,0
-0.69474,-0.5921,1.1251,173.98,579.63,0,0,0,0
-0.6957,-0.58974,1.124,196.8,574.6,0,0,0,0
-0.70198,-0.56556,1.1148,285.92,533.71,0,0,0,0
-0.70119,-0.56403,1.1142,289.8,536.98,0,0,0,0
-0.70186,-0.56301,1.114,290.35,531.14,0,0,0,0
-0.7013,-0.56168,1.1135,293.46,534.13,0,0,0,0
-0.71021,-0.537,1.1158,291.69,463.34,0,0,0,0
-0.71025,-0.53797,1.1155,293.77,455.16,0,0,0,0
-0.7103,-0.53934,1.116,293.63,457.17,0,0,0,0
-0.71029,-0.53966,1.1167,290.78,468.7,0,0,0,0
-0.71014,-0.53497,1.115,291.99,458.98,0,0,0,0
-0.71018,-0.53587,1.1148,293.55,453.76,0,0,0,0
-0.70425,-0.53881,1.1083,303.58,477.9,0,0,0,0
-0.70508,-0.53787,1.1082,302.84,460.31,0,0,0,0
-0.70484,-0.53629,1.1079,301.69,462.36,0,0,0,0
-0.70433,-0.54121,1.1088,304.81,481.49,0,0,0,0
-0.70484,-0.54025,1.1086,304.49,468.64,0,0,0,0
-0.71032,-0.54105,1.1171,290.47,468.83,0,0,0,0
-0.71035,-0.5455,1.1196,280.22,481.13,0,0,0,0
-0.71038,-0.54673,1.1194,280.29,475.64,0,0,0,0
-0.71037,-0.5477,1.1202,274.7,481.89,0,0,0,0
-0.71035,-0.54342,1.1185,286.62,474.54,0,0,0,0
-0.71037,-0.5447,1.1186,285.44,473.34,0,0,0,0
-0.71037,-0.54206,1.1164,292.73,458.72,0,0,0,0
-0.71039,-0.54306,1.1168,290.89,462.67,0,0,0,0
-0.71035,-0.55018,1.1218,265.11,487.27,0,0,0,0
-0.71037,-0.55162,1.122,262.9,484.66,0,0,0,0
-0.71035,-0.55245,1.1229,255.9,490.07,0,0,0,0
-0.71042,-0.54907,1.1197,276.48,473.67,0,0,0,0
-0.71041,-0.54977,1.1201,272.09,477.13,0,0,0,0
-0.70079,-0.54897,1.1101,305.74,526.51,0,0,0,0
-0.7015,-0.55015,1.1104,304.58,522.85,0,0,0,0
-0.70297,-0.55007,1.1106,303.84,510.67,0,0,0,0
-0.70359,-0.54899,1.1104,303.93,501.9,0,0,0,0
-0.70307,-0.54775,1.11,304.47,506.86,0,0,0,0
-0.70166,-0.54761,1.1099,305.49,519.21,0,0,0,0
-0.70373,-0.54704,1.1099,304.16,496.06,0,0,0,0
-0.70375,-0.54584,1.1097,304.54,494.39,0,0,0,0
-0.70311,-0.54521,1.1095,305.02,503.12,0,0,0,0
-0.68584,-0.59691,1.1265,176.4,596.99,0,0,0,0
-0.68715,-0.59824,1.1275,131.1,595.27,0,0,0,0
-0.68289,-0.60152,1.129,96.25,596.68,0,0,0,0
-0.68584,-0.60096,1.1291,88.63,595.34,0,0,0,0
-0.67983,-0.6046,1.1306,33.735,598.32,0,0,0,0
-0.68229,-0.60361,1.1303,37.912,596.46,0,0,0,0
-0.68995,-0.59822,1.1279,108.32,590.46,0,0,0,0
-0.69188,-0.59648,1.1272,131.21,587.43,0,0,0,0
-0.71053,-0.56359,1.1286,217.81,490.38,0,0,0,0
-0.71056,-0.56447,1.1289,212.37,489.76,0,0,0,0
-0.71056,-0.566,1.1309,202.68,491.82,0,0,0,0
-0.71054,-0.56595,1.1321,192.62,495.8,0,0,0,0
-0.7106,-0.56269,1.1252,235.53,479.47,0,0,0,0
-0.71062,-0.56358,1.1258,229.06,481.21,0,0,0,0
-0.71071,-0.56527,1.1253,231.73,474.3,0,0,0,0
-0.71073,-0.56659,1.1263,224.41,476.53,0,0,0,0
-0.71068,-0.56644,1.1276,216,483.79,0,0,0,0
-0.7106,-0.56806,1.1335,180.95,494.06,0,0,0,0
-0.7107,-0.56803,1.1292,206.87,485.48,0,0,0,0
-0.71075,-0.56913,1.1291,205.47,480.7,0,0,0,0
-0.71077,-0.57035,1.1301,193.86,482.27,0,0,0,0
-0.7107,-0.57005,1.1327,180.91,488.56,0,0,0,0
-0.71076,-0.57214,1.1341,166.15,487.1,0,0,0,0
-0.71071,-0.57218,1.1368,151.27,490.11,0,0,0,0
-0.7108,-0.5748,1.1383,132.36,486.25,0,0,0,0
-0.71076,-0.57482,1.1407,117.48,486.92,0,0,0,0
-0.70359,-0.54382,1.1092,304.95,496.62,0,0,0,0
-0.70476,-0.54351,1.1093,304.9,478.9,0,0,0,0
-0.70517,-0.54254,1.1091,305.07,469.14,0,0,0,0
-0.70525,-0.5454,1.1097,304.07,475.96,0,0,0,0
-0.70556,-0.54459,1.1096,304.45,466.74,0,0,0,0
-0.7104,-0.55393,1.1226,257.31,483.43,0,0,0,0
-0.71041,-0.555,1.1232,251.39,486.78,0,0,0,0
-0.71049,-0.5565,1.1224,255.88,477.61,0,0,0,0
-0.71051,-0.55747,1.1227,252.38,477.58,0,0,0,0
-0.71048,-0.55122,1.1194,273.66,468.96,0,0,0,0
-0.71047,-0.55221,1.1202,268.69,473.59,0,0,0,0
-0.71051,-0.55323,1.1199,269.73,466.58,0,0,0,0
-0.7105,-0.55412,1.1205,264.91,471.64,0,0,0,0
-0.71062,-0.55882,1.1214,258.14,466.63,0,0,0,0
-0.71064,-0.55968,1.1215,256.81,463.68,0,0,0,0
-0.71062,-0.56058,1.1226,249.6,471.31,0,0,0,0
-0.71066,-0.56147,1.1225,249.66,466.5,0,0,0,0
-0.71067,-0.56274,1.1234,243.66,470.28,0,0,0,0
-0.70213,-0.55648,1.1121,299.39,523.57,0,0,0,0
-0.70229,-0.55473,1.1116,300.35,519.93,0,0,0,0
-0.70215,-0.56077,1.1133,293.03,526.93,0,0,0,0
-0.70196,-0.5592,1.1128,295.41,526.86,0,0,0,0
-0.70353,-0.55865,1.1129,294,515.57,0,0,0,0
-0.70392,-0.55781,1.1127,295.19,507.93,0,0,0,0
-0.70359,-0.55702,1.1124,297.44,512.37,0,0,0,0
-0.7034,-0.56306,1.1142,287.3,520.52,0,0,0,0
-0.70411,-0.56195,1.1139,287.59,512.6,0,0,0,0
-0.70366,-0.561,1.1136,290.32,516.41,0,0,0,0
-0.70193,-0.57106,1.1167,272.67,536.97,0,0,0,0
-0.70282,-0.5701,1.1164,273.35,530.37,0,0,0,0
-0.70245,-0.56849,1.1158,277.76,531.58,0,0,0,0
-0.70373,-0.56769,1.1157,277.69,521.62,0,0,0,0
-0.70393,-0.56642,1.1153,280.24,517.19,0,0,0,0
-0.70324,-0.56558,1.1149,283.54,523.33,0,0,0,0
-0.71078,-0.56413,1.1225,247.66,460.4,0,0,0,0
-0.7108,-0.56479,1.1225,246.69,457.29,0,0,0,0
-0.71079,-0.56568,1.1235,239.82,463.98,0,0,0,0
-0.70397,-0.55454,1.1118,298.01,506.4,0,0,0,0
-0.70456,-0.5536,1.1116,296.74,494.39,0,0,0,0
-0.70439,-0.553,1.1114,298.74,497.63,0,0,0,0
-0.70315,-0.55228,1.1111,301.46,510.79,0,0,0,0
-0.70353,-0.55089,1.1108,302.54,504.98,0,0,0,0
-0.35195,-0.67855,1.1337,-179.34,-176.65,0,0,0,0
-0.34834,-0.67735,1.1317,-182.2,-177.68,0,0,0,0
-0.34872,-0.67421,1.1282,-187.43,-180.2,0,0,0,0
-0.34467,-0.67273,1.1263,-191.7,-181.74,0,0,0,0
-0.34478,-0.66896,1.1226,-198.59,-184.78,0,0,0,0
-0.34767,-0.6626,1.1171,-211.76,-190.89,0,0,0,0
-0.34927,-0.65917,1.1144,-217.73,-193.76,0,0,0,0
-0.35412,-0.65147,1.1092,-235.12,-202.01,0,0,0,0
-0.3554,-0.65015,1.1084,-239.05,-204.05,0,0,0,0
-0.045939,-0.58625,1.1185,-487.98,-287.81,0,0,0,0
-0.051991,-0.57723,1.119,-496.51,-339.47,0,0,0,0
-0.057883,-0.57739,1.1189,-489.27,-340.68,0,0,0,0
-0.063021,-0.58665,1.1182,-473.41,-288.04,0,0,0,0
-0.057943,-0.59341,1.1179,-476.15,-253.82,0,0,0,0
-0.048982,-0.59228,1.1181,-483.43,-253.23,0,0,0,0
-0.040895,-0.57261,1.1195,-514.93,-351.48,0,0,0,0
-0.046656,-0.57104,1.1195,-515.84,-375.56,0,0,0,0
-0.041499,-0.58529,1.1186,-493.4,-279.89,0,0,0,0
-0.038295,-0.57933,1.1191,-501.57,-307.7,0,0,0,0
-0.060471,-0.60048,1.1174,-480.45,-218.83,0,0,0,0
-0.05448,-0.60731,1.117,-497.88,-197.29,0,0,0,0
-0.048059,-0.60663,1.1172,-502.76,-193.76,0,0,0,0
-0.044148,-0.5995,1.1177,-491.88,-217.39,0,0,0,0
-0.037454,-0.59941,1.1178,-497.13,-198.69,0,0,0,0
-0.03369,-0.59473,1.1181,-494.24,-209.75,0,0,0,0
-0.034736,-0.5896,1.1184,-492.97,-244.03,0,0,0,0
-0.031643,-0.57911,1.1192,-504.71,-288.14,0,0,0,0
-0.029102,-0.58422,1.1188,-499.5,-252.89,0,0,0,0
-0.06794,-0.60301,1.1171,-478.77,-200.24,0,0,0,0
-0.068106,-0.61151,1.1165,-496.16,-169.58,0,0,0,0
-0.064743,-0.61429,1.1164,-513.16,-165.74,0,0,0,0
-0.056918,-0.6125,1.1166,-512.6,-175.83,0,0,0,0
-0.033108,-0.60733,1.1173,-511.65,-160.42,0,0,0,0
-0.043557,-0.61301,1.1168,-524.01,-166.86,0,0,0,0
-0.036859,-0.61313,1.1169,-528.83,-149.14,0,0,0,0
-0.053858,-0.6189,1.1163,-539,-160.2,0,0,0,0
-0.052869,-0.61939,1.1163,-552.32,-154.21,0,0,0,0
-0.04634,-0.61799,1.1165,-544.65,-153.85,0,0,0,0
-0.027678,-0.59556,1.1181,-497.53,-182.67,0,0,0,0
-0.028659,-0.60719,1.1174,-513.5,-139.23,0,0,0,0
-0.02451,-0.60109,1.1178,-503.03,-148.96,0,0,0,0
-0.043284,-0.62419,1.1162,-575.96,-136.96,0,0,0,0
-0.042423,-0.62458,1.1162,-590.4,-125.06,0,0,0,0
-0.037179,-0.62363,1.1163,-580.81,-117.59,0,0,0,0
-0.033949,-0.61851,1.1166,-554.05,-123.46,0,0,0,0
-0.025404,-0.61756,1.1168,-549.04,-91.473,0,0,0,0
-0.024789,-0.6108,1.1172,-526.26,-108.75,0,0,0,0
-0.028713,-0.61971,1.1166,-564.88,-98.188,0,0,0,0
-0.034192,-0.62909,1.116,-615.22,-97.665,0,0,0,0
-0.03049,-0.62968,1.1161,-627.34,-78.878,0,0,0,0
-0.027079,-0.62659,1.1163,-599.74,-76.181,0,0,0,0
-0.051913,-0.62692,1.1159,-588.13,-138.72,0,0,0,0
-0.049333,-0.628,1.1159,-602.12,-131.48,0,0,0,0
-0.060826,-0.62312,1.1159,-557.43,-145.73,0,0,0,0
-0.059826,-0.62862,1.1156,-596.23,-133.77,0,0,0,0
-0.057294,-0.62982,1.1156,-614.49,-131.76,0,0,0,0
-0.055644,-0.63515,1.1154,-661.52,-121.72,0,0,0,0
-0.050995,-0.63615,1.1154,-676.44,-117.4,0,0,0,0
-0.047664,-0.63303,1.1156,-642.84,-120.47,0,0,0,0
-0.044097,-0.63372,1.1156,-656.27,-111.1,0,0,0,0
-0.041634,-0.63157,1.1158,-629.05,-111.65,0,0,0,0
-0.042399,-0.63864,1.1154,-703.67,-99.041,0,0,0,0
-0.065129,-0.63643,1.1152,-663.96,-110.06,0,0,0,0
-0.063121,-0.6388,1.1151,-707.85,-108.94,0,0,0,0
-0.05869,-0.63887,1.1152,-704.52,-114.89,0,0,0,0
-0.064451,-0.63105,1.1154,-615.95,-121.91,0,0,0,0
-0.056744,-0.64264,1.1151,-755.81,-109.44,0,0,0,0
-0.055809,-0.64976,1.115,-848.58,-103.76,0,0,0,0
-0.058671,-0.64668,1.115,-808.58,-105.02,0,0,0,0
-0.0654,-0.64457,1.1149,-770.74,-98.524,0,0,0,0
-0.062796,-0.64746,1.1149,-821.18,-99.899,0,0,0,0
-0.038403,-0.6389,1.1155,-714.26,-87.067,0,0,0,0
-0.037152,-0.63222,1.1158,-641.82,-97.161,0,0,0,0
-0.036201,-0.63638,1.1156,-682.01,-85.009,0,0,0,0
-0.031691,-0.63718,1.1157,-697.72,-68.75,0,0,0,0
-0.029055,-0.63498,1.1158,-669.95,-63.475,0,0,0,0
-0.025171,-0.63633,1.1158,-692.25,-43.269,0,0,0,0
-0.024591,-0.64082,1.1156,-739.69,-35.409,0,0,0,0
-0.022848,-0.64232,1.1156,-773.12,-21.326,0,0,0,0
-0.022453,-0.63441,1.1159,-663.8,-36.486,0,0,0,0
-0.02324,-0.62767,1.1163,-618.26,-52.603,0,0,0,0
-0.020056,-0.64224,1.1157,-764.7,-7.9599,0,0,0,0
-0.017651,-0.63927,1.1158,-723.36,-5.3424,0,0,0,0
-0.019554,-0.63491,1.116,-680.1,-18.427,0,0,0,0
-0.021117,-0.62672,1.1164,-603.79,-43.337,0,0,0,0
-0.019368,-0.62274,1.1166,-578.08,-48.523,0,0,0,0
-0.021061,-0.61893,1.1168,-558.32,-66.424,0,0,0,0
-0.017099,-0.62903,1.1163,-623.54,-23.618,0,0,0,0
-0.014642,-0.62797,1.1164,-613.96,-15.363,0,0,0,0
-0.013972,-0.62533,1.1165,-593.4,-19.757,0,0,0,0
-0.015808,-0.62283,1.1166,-578.33,-33.582,0,0,0,0
-0.017113,-0.63314,1.1161,-655.51,-13.439,0,0,0,0
-0.014112,-0.63393,1.1161,-668.73,0.57439,0,0,0,0
-0.012396,-0.63251,1.1161,-651.39,3.6442,0,0,0,0
-0.012537,-0.62942,1.1163,-626.91,-3.0557,0,0,0,0
-0.0098689,-0.62851,1.1164,-620.23,1.9613,0,0,0,0
-0.0091939,-0.62621,1.1165,-602.53,-2.4025,0,0,0,0
-0.010787,-0.62461,1.1166,-589.42,-12.162,0,0,0,0
-0.014997,-0.63943,1.1158,-730.07,7.9963,0,0,0,0
-0.013055,-0.63719,1.1159,-700.67,10.239,0,0,0,0
-0.017717,-0.64525,1.1156,-809.06,3.9678,0,0,0,0
-0.01484,-0.64523,1.1157,-807.51,15.901,0,0,0,0
-0.013136,-0.64267,1.1157,-769.74,18.336,0,0,0,0
-0.010629,-0.64263,1.1157,-768.38,27.246,0,0,0,0
-0.0090222,-0.63972,1.1159,-733.57,26.874,0,0,0,0
-0.010363,-0.63746,1.1159,-704.97,19.263,0,0,0,0
-0.019349,-0.64889,1.1156,-857.22,0.98384,0,0,0,0
-0.017738,-0.65042,1.1156,-895.64,10.608,0,0,0,0
-0.015138,-0.65026,1.1156,-889.55,20.371,0,0,0,0
-0.013433,-0.64764,1.1156,-849.49,23.003,0,0,0,0
-0.011895,-0.64795,1.1156,-857.47,31.136,0,0,0,0
-0.0095445,-0.64653,1.1157,-835.58,35.591,0,0,0,0
-0.0090992,-0.6445,1.1157,-798.54,34.49,0,0,0,0
-0.020544,-0.65548,1.1157,-959.17,-6.5925,0,0,0,0
-0.018219,-0.65438,1.1157,-945.35,7.6563,0,0,0,0
-0.015665,-0.65528,1.1157,-960.88,17.433,0,0,0,0
-0.013571,-0.65251,1.1157,-929.61,24.94,0,0,0,0
-0.023338,-0.66057,1.116,-999.15,-30.597,0,0,0,0
-0.020586,-0.65878,1.1159,-994.68,-12.532,0,0,0,0
-0.016235,-0.66868,1.1174,-1022.2,-40.914,0,0,0,0
-0.014901,-0.67083,1.118,-972.88,-67.724,0,0,0,0
-0.012427,-0.67083,1.118,-996.49,-55.477,0,0,0,0
-0.011213,-0.66879,1.1174,-1058.3,-21.322,0,0,0,0
-0.012216,-0.6669,1.117,-1071.3,-6.3144,0,0,0,0
-0.014621,-0.66665,1.1169,-1057.8,-13.693,0,0,0,0
-0.019397,-0.6684,1.1173,-1002.3,-50.864,0,0,0,0
-0.020723,-0.6704,1.1178,-919.02,-93.048,0,0,0,0
-0.018982,-0.6735,1.1189,-801.73,-145.21,0,0,0,0
-0.016394,-0.6735,1.119,-832.46,-131.74,0,0,0,0
-0.0043157,-0.6722,1.1185,-971.15,-56.711,0,0,0,0
-0.0054306,-0.67054,1.118,-1040.4,-28.251,0,0,0,0
-0.0077245,-0.67058,1.1179,-1028.6,-33.073,0,0,0,0
-0.0087818,-0.67256,1.1186,-937.78,-72.755,0,0,0,0
-0.0075204,-0.6742,1.1193,-833.85,-106.02,0,0,0,0
-0.0053321,-0.67409,1.1193,-857.65,-94.271,0,0,0,0
-0.01116,-0.67271,1.1187,-914.74,-87.254,0,0,0,0
-0.0088139,-0.66883,1.1175,-1068.5,-13.199,0,0,0,0
-0.015027,-0.67495,1.1196,-723.21,-171.28,0,0,0,0
-0.012027,-0.67443,1.1194,-780.27,-140.17,0,0,0,0
-0.0043737,-0.6686,1.1175,-1086,-5.4362,0,0,0,0
-0.0054226,-0.66688,1.1171,-1095.4,10.384,0,0,0,0
-0.0076814,-0.66685,1.1171,-1088.8,7.0803,0,0,0,0
-0.0010921,-0.67026,1.118,-1056.8,-38.645,0,0,0,0
-0.0021524,-0.66859,1.1175,-1095.5,-8.898,0,0,0,0
-0.0021396,-0.67213,1.1186,-984.07,-66.063,0,0,0,0
-0.0011052,-0.66668,1.1171,-1105.6,0.29555,0,0,0,0
-0.0021488,-0.66495,1.1168,-1099.1,13.292,0,0,0,0
-0.0043291,-0.66495,1.1167,-1095,22.29,0,0,0,0
-0.017764,-0.61645,1.117,-547.76,-59.448,0,0,0,0
-0.017508,-0.61227,1.1172,-532.94,-70.042,0,0,0,0
-0.020045,-0.60989,1.1173,-522.65,-92.8,0,0,0,0
-0.013253,-0.61954,1.1168,-565.8,-31.024,0,0,0,0
-0.013589,-0.61808,1.1169,-553.17,-41.603,0,0,0,0
-0.020405,-0.60124,1.1179,-503.66,-126.54,0,0,0,0
-0.017867,-0.60499,1.1177,-510.87,-99.269,0,0,0,0
-0.014027,-0.60514,1.1177,-510.75,-81.882,0,0,0,0
-0.012212,-0.60326,1.1178,-504.18,-84.213,0,0,0,0
-0.01228,-0.599,1.1181,-501.23,-98.424,0,0,0,0
-0.014221,-0.5973,1.1182,-501.45,-116.92,0,0,0,0
-0.017769,-0.59761,1.1181,-500.47,-132.43,0,0,0,0
-0.013346,-0.61155,1.1173,-532.07,-57.157,0,0,0,0
-0.012017,-0.60926,1.1174,-520.91,-62.002,0,0,0,0
-0.0067499,-0.6068,1.1177,-511.02,-59.337,0,0,0,0
-0.0079074,-0.60398,1.1178,-503.78,-72.618,0,0,0,0
-0.008338,-0.6092,1.1175,-521.78,-51.842,0,0,0,0
-0.005555,-0.62315,1.1167,-583.86,-4.178,0,0,0,0
-0.0077785,-0.62053,1.1168,-570.43,-14.287,0,0,0,0
-0.010165,-0.62133,1.1168,-573.2,-18.346,0,0,0,0
-0.0066584,-0.62575,1.1165,-599.82,1.5358,0,0,0,0
-0.0011207,-0.63007,1.1163,-633.84,15.746,0,0,0,0
